"directivity","event","channel","real","station_id","Acc_Max_EW","Acc_Max_NS","Acc_Max","Max_Sa_0.05_s","Max_Sa_0.1_s","Max_Sa_0.2_s","Max_Sa_0.3_s","Max_Sa_0.4_s","Max_Sa_0.5_s","Max_Sa_0.6_s","Max_Sa_0.7_s","Max_Sa_0.8_s","Max_Sa_0.9_s","Max_Sa_1_s","Max_Sa_2_s","Max_Sa_3_s","Acc_GM_max","GM_Sa_0.05_s","GM_Sa_0.1_s","GM_Sa_0.2_s","GM_Sa_0.3_s","GM_Sa_0.4_s","GM_Sa_0.5_s","GM_Sa_0.6_s","GM_Sa_0.7_s","GM_Sa_0.8_s","GM_Sa_0.9_s","GM_Sa_1_s","GM_Sa_2_s","GM_Sa_3_s","Acc_Res_max","Res_Sa_0.05_s","Res_Sa_0.1_s","Res_Sa_0.2_s","Res_Sa_0.3_s","Res_Sa_0.4_s","Res_Sa_0.5_s","Res_Sa_0.6_s","Res_Sa_0.7_s","Res_Sa_0.8_s","Res_Sa_0.9_s","Res_Sa_1_s","Res_Sa_2_s","Res_Sa_3_s","arias_ew_g","arias_ns_g","arias_ew_m","arias_ns_m","arias_ew_std","arias_ns_std","ew_m_time_5","ew_m_time_95","ns_m_time_5","ns_m_time_95"
"dir090","rasen","Hchan","real30","stn07",0.728,1.147,5.533,1.25573582066461,2.25522339358032,2.63654554216502,1.46616970738917,1.30902964893728,1.1073137639036,0.806722456638202,0.638374866443947,0.58824512817104,0.553202487566409,0.440830137142719,0.0758764638692149,0.0362921530765725,0.621336401919282,0.984429234402649,1.80922791421416,2.32236192368829,1.40547958115418,1.1571035168096,0.750402387518188,0.559257235248318,0.481944882076963,0.4059545832948,0.296002889799885,0.258731944299194,0.0569547855703753,0.0216425740190145,1.17631457763177,1.47392478996721,2.6819191440565,3.33705337393763,1.99119946847183,1.66123412371509,1.2185023131935,0.895050098714918,0.734783785439029,0.651550840253288,0.575428601999164,0.466252208857065,0.0870915918623186,0.0385187683019361,3.28021076862305e-08,4.77239652131369e-08,3.1545912994928e-06,4.5896320711674e-06,8.3202912,11.8945008,77.0652324,85.3855236,73.3005936,85.1950944
"dir090","rasen","Hchan","real30","stn08",0.505,0.565,3.971,0.627843903421005,1.41887230022922,1.52239940964511,0.713656346224843,0.441712302914677,0.546646231136637,0.379281867954137,0.264802080918335,0.283090465305207,0.227044764525414,0.181129326257387,0.0334948325904383,0.013580829747999,0.477023407408903,0.587751886477413,1.18684628009774,1.49677091439793,0.65368630061207,0.412336432534178,0.455722617545879,0.279182656489103,0.233761638813921,0.234981079302088,0.226831609185015,0.163787711122935,0.02994705555097,0.0116807972654083,0.688742504402044,0.834823351757112,1.73169778485852,2.11736382731946,0.931565202195325,0.58589136599041,0.665704942867649,0.431376357320229,0.335714920817757,0.343778659166403,0.320788621090494,0.233972950588458,0.0428813202045299,0.016892983809026,2.19086001934607e-08,2.89575980147895e-08,2.10695849838208e-06,2.78486332724204e-06,12.7294596,12.890592,76.4060544,89.135514,76.3035156,89.1941076
"dir090","swansea","Bchan","real10","stn01",0.896,1.492,2.819,1.71080923948563,5.07762332742668,1.64755858170982,1.18528759921594,1.30651420146995,1.08653934657594,0.75884455566387,0.538448584183529,0.388691503256051,0.295889120358464,0.226062608895871,0.0468852442664413,0.0200017920788983,0.957871769580877,1.34836424631733,4.21509526129316,1.42117190200018,0.860625369892685,0.840868179417218,0.566785144455264,0.400511304007106,0.338803542484814,0.252541728113943,0.207464365001256,0.176200911552082,0.0395633584251141,0.0168566043772342,1.61393407108965,2.01400370559573,6.166509877924,2.05359721048616,1.33992386152225,1.41416233191574,1.12604713011287,0.787736761978913,0.579114562062378,0.421905232949469,0.329712587613695,0.264510407313518,0.0575567361415105,0.0245332759586179,3.12988687381681e-08,5.708901403037e-08,3.01002423227953e-06,5.49027241418397e-06,6.6943188,5.7421728,18.5009292,25.195248,19.5849108,25.3270836
"dir090","swansea","Bchan","real10","stn14",0.93,0.735,5.533,1.09086072144014,3.24974922683634,3.21173049123023,1.65161225697217,0.988512414764691,0.848481288441108,0.884168464245291,0.84565379313123,0.708701149109981,0.52381452707516,0.468160036616474,0.0914550691598504,0.0435163565855811,0.708703921988583,0.945706047706261,2.21932413182324,2.2600418754026,1.26648685138451,0.777040756310775,0.63465552044953,0.639745027180725,0.506322517400129,0.40628116416199,0.310631866239537,0.26974384710198,0.0487640029135697,0.023035941685345,1.0035949055894,1.36460904333747,3.58580363568148,3.58391398200015,1.91598162699896,1.16200021496682,0.972252931173642,0.99800903292836,0.898349644884339,0.745992568657614,0.555261363163269,0.493284301613465,0.0950793582424766,0.0451926540668622,9.15184069542978e-08,1.41965758425062e-08,8.8013603602255e-06,1.36529015341781e-06,12.1142268,7.983378,35.7713928,47.8856196,35.7860412,43.7694192
"dir090","swansea","Bchan","real10","stn18",0.197,0.73,3.971,0.79917083745376,1.81364622217542,1.37247884770207,0.685114445827892,0.686124398744478,0.689557476785219,0.56252809810816,0.378299246461084,0.255502407098631,0.219806924460733,0.175629502280077,0.0326190474272612,0.0134717296132147,0.262867093575822,0.420857020389207,1.03999314902757,0.726569510489709,0.392571108972592,0.361734998407063,0.396692464932844,0.354287169380344,0.2422926648982,0.178245669469553,0.167045554474345,0.12872358043654,0.0227807477338197,0.0102385418894331,0.729972442100797,0.829333530969269,1.90917722180656,1.42535686326408,0.721097361365379,0.712136073243571,0.726340126777413,0.60516679057863,0.408891409404117,0.284155243433255,0.253832765016209,0.199365732950398,0.0362922021785053,0.0155575166812756,3.07230069590321e-09,2.68602737150476e-08,2.95464338372125e-07,2.5831628434972e-06,17.138628,7.16306760000001,51.1668612,68.3054892,49.584834,56.7479016
"dir090","swansea","Bchan","real20","stn01",1.316,2.421,2.819,2.76551837398516,5.90887902128918,2.73409016650959,1.7560306046566,1.77509294314567,1.22848878327129,0.770503460483246,0.555802036667267,0.419180433369376,0.313997061332748,0.237232960927172,0.0467296446172091,0.0228825956892965,1.42625901939304,2.06732338753441,4.84320391619756,2.34343717194584,1.36673539182877,1.08309635005123,0.636859446380028,0.418173412289186,0.353449182683443,0.262744631081543,0.212912263921621,0.180723648250833,0.0395773690969067,0.0180275179316869,2.4623768182366,3.16801928846619,7.11853686224386,3.39259919134533,2.05309354392986,1.89412200751564,1.27207942706546,0.803233337960129,0.599530154526522,0.450372030096524,0.345596206218673,0.274287934062065,0.0575085767121649,0.0269318742760469,6.98064681515361e-08,1.3746023655413e-07,6.71331486334882e-06,1.32196037647268e-05,6.6210768,5.5517436,18.4423356,25.0634124,19.6142076,25.1659512
"dir090","swansea","Bchan","real20","stn14",1.708,1.126,5.533,1.83940249192655,3.25657720087525,4.70706742029143,2.64775895755458,1.36829416249963,0.970915641175194,0.974242101868334,0.874437239095605,0.694967091850761,0.513364101707516,0.462805071051478,0.0938693247904641,0.0434549573421427,1.14163052788545,1.51925244084348,2.70324980840444,3.29124497826498,1.88642174159064,1.04634295373995,0.72803381758594,0.667852106326055,0.511434869289689,0.402702703057266,0.304915032702169,0.263044585638265,0.053515295696005,0.0247650703818072,1.71745022684473,2.22665375908489,3.95481426099085,5.23950249872894,2.96933703535278,1.58507436857879,1.11386519703471,1.0764505596887,0.924183946929978,0.733096678471984,0.544373019246361,0.486354586676512,0.0987029239018729,0.0456894830093773,1.75330685006189e-07,2.9894899185036e-08,1.68616193430384e-05,2.87500394091829e-06,11.9823912,7.98337799999999,35.7127992,47.6951904,35.7274476,43.7108256
"dir090","swansea","Bchan","real20","stn18",0.31,1.129,3.971,1.25292899529793,2.22210505170243,1.73378993331286,0.978342134280933,0.843776498031606,0.745080279211332,0.572088333432364,0.374058035198093,0.25759460259725,0.218368872743429,0.174265146016682,0.0316152690720903,0.0133463420282028,0.245017163284534,0.665577391438737,1.22857298782221,0.980776149411593,0.622052224869083,0.469818082206307,0.414640201662139,0.369380551135097,0.240580901200096,0.182848412565379,0.164076008811092,0.129064413652776,0.0226023790701926,0.0100852863093925,1.12871429054197,1.30186023828795,2.32360662872354,1.82039564404871,1.05526557403981,0.883397724414276,0.77999339954393,0.619811595668813,0.404798412481967,0.288445427255428,0.250765626645204,0.198759577540515,0.0355054199572392,0.0153689651174938,5.51267599633478e-09,5.1376831432392e-08,5.30156168661525e-07,4.94092961898893e-06,14.8827744,7.8515424,51.2547516,66.137526,49.511592,57.3631344
"dir090","swansea","Bchan","real30","stn01",1.812,2.622,2.819,2.9864443730108,7.96781896864359,3.64405171115835,2.01500402101635,1.73292938412966,1.31368730387099,0.84967813729381,0.603516968162074,0.412567882293757,0.314259612508575,0.242027069087382,0.0484800186587485,0.0235392239976263,1.7290224110462,2.53474051585228,6.54720079147826,3.1230874905435,1.58486251904855,1.12107717253929,0.673878469261828,0.484711432370993,0.387329826419749,0.265109236634103,0.21746006403251,0.185412943572533,0.0405785943501872,0.0183153822508898,2.68242233499872,3.68065063007502,9.61400806612119,4.52142789641128,2.36941146988178,1.87857330558965,1.35840615862991,0.893538557519889,0.652707067135072,0.446355246076337,0.348428566290869,0.280629602972706,0.0591940141594776,0.0275169205460415,1.22985199171334e-07,2.34202798169029e-07,1.18275338579875e-05,2.25233730859002e-05,6.5331864,5.5370952,18.4276872,24.9608736,19.6142076,25.1513028
"dir090","swansea","Bchan","real30","stn14",2.099,1.508,5.533,2.35907356998006,5.65207293993455,6.41821455523833,2.9297280876868,1.44457815123134,1.01849034460778,1.05440655744782,0.899103493979099,0.744088598483928,0.541909460205267,0.484845869891257,0.0992845717972849,0.0454149832194192,1.54473243508382,1.98708894754479,4.27170095403137,4.39506565652266,2.15127626421545,1.07911908625987,0.747276181243068,0.728631170700601,0.539010023776588,0.430162891721182,0.323373626167913,0.279752260689481,0.0578895310820718,0.0265741424644668,2.18581900522436,2.89252483940289,6.50913291050917,7.08882870990394,3.32846043628615,1.65427613567623,1.15669254213911,1.16845825104801,0.955407410385734,0.784544257666082,0.575240841684173,0.511009074297118,0.104865257590434,0.0480032385867636,3.01670463620367e-07,5.36647144720341e-08,2.90117643949469e-05,5.16095620996659e-06,11.8505556,7.98337799999999,35.7127992,47.5633548,35.7274476,43.7108256
"dir090","swansea","Bchan","real30","stn18",0.443,1.501,3.971,1.67130163180929,3.42953513831002,2.52211085820003,1.12498033986057,0.887761987627501,0.796959305491246,0.629430201106142,0.409907946174355,0.27256630284586,0.229934579442502,0.183121578473031,0.0341785248841946,0.0143630062944625,0.342932556308088,0.917019325617896,1.92496667434272,1.39020217515291,0.661806763296155,0.485631863109597,0.450103333720326,0.401837654910237,0.261793958694356,0.192820907815299,0.174340566331598,0.135093045040963,0.0240433415772613,0.0105626283068488,1.50202534122949,1.74539809285235,3.59570833222057,2.63595139415002,1.19044459530859,0.926657360217991,0.83651991839413,0.679701937199733,0.442696205661206,0.304793716913292,0.265223726639341,0.208484731187014,0.0381345224183694,0.0163289569747222,8.64622452739209e-09,9.18249853351192e-08,8.31510734873367e-07,8.8308441209025e-06,16.3036692,7.2949032,51.1375644,67.4412336,49.5408888,56.835792
"dir090","swansea","Hchan","real10","stn01",0.896,1.492,2.819,1.71080923948563,5.07762332742668,1.64755858170982,1.18528759921594,1.30651420146995,1.08653934657594,0.75884455566387,0.538448584183529,0.388691503256051,0.295889120358464,0.226062608895871,0.0468852442664413,0.0200017920788983,0.957871769580877,1.34836424631733,4.21509526129316,1.42117190200018,0.860625369892685,0.840868179417218,0.566785144455264,0.400511304007106,0.338803542484814,0.252541728113943,0.207464365001256,0.176200911552082,0.0395633584251141,0.0168566043772342,1.61393407108965,2.01400370559573,6.166509877924,2.05359721048616,1.33992386152225,1.41416233191574,1.12604713011287,0.787736761978913,0.579114562062378,0.421905232949469,0.329712587613695,0.264510407313518,0.0575567361415105,0.0245332759586179,3.12988687381681e-08,5.708901403037e-08,3.01002423227953e-06,5.49027241418397e-06,6.6943188,5.7421728,18.5009292,25.195248,19.5849108,25.3270836
"dir090","swansea","Hchan","real10","stn17",1.219,3.509,5.533,4.04375949362927,10.4977959422993,5.49299822442924,4.70728980132739,4.06306229510222,3.33617929809178,2.419978077152,1.65409438939528,1.2246562533881,1.01873094890039,0.752383639377533,0.191557491699985,0.0704711388677756,2.06813092341853,2.38137678174564,6.15572175811902,3.21943685076819,2.66296030280537,2.2648813121393,1.82688334958001,1.29255351796452,0.886291790457906,0.656965257807874,0.574426047058031,0.439167213254146,0.112866968313974,0.0404501934996878,3.71485205219535,4.28003593780596,11.1010349644972,5.80805004679667,4.94246981026376,4.25469455050946,3.48294212899319,2.51652792710477,1.72091513635821,1.27435809209822,1.06898217655866,0.794853807906528,0.202772744736946,0.0741975041574439,5.45788257321172e-08,4.6475082154063e-07,5.24886664107066e-06,4.46952650752915e-05,8.2324008,8.2324008,20.6835408,28.9159416,20.6981892,28.93059
"dir090","swansea","Hchan","real10","stn19",1.072,0.393,3.971,1.13146615541361,2.63004022827266,2.67093014692664,2.06287259692914,2.48843261806596,1.92982007174966,0.769781531211747,0.715403910908643,0.472644207724264,0.556223638200805,0.382890094187899,0.131583058794034,0.0568554538692024,0.649093496501082,0.682541788164842,1.65558323399292,1.76878404841514,1.24517897178431,1.5837700899343,1.15884345564181,0.534197276670728,0.509576250939614,0.300540929507121,0.34534613259389,0.272449290145394,0.0858560736744935,0.0341141593010602,1.14210108260346,1.20405178374236,2.82899899543264,2.91649297754866,2.19553121115816,2.68483721369399,2.051450913678,0.85439480998011,0.802214274493931,0.509817430914811,0.596120373141576,0.429171393893787,0.143011631708206,0.06042783905636,1.10890309172165e-07,1.56049595056724e-08,1.06643636396393e-05,1.50073495143686e-06,14.721642,14.6337516,38.8475568,53.5691988,38.8768536,53.5106052
"dir090","swansea","Hchan","real20","stn01",1.316,2.421,2.819,2.76551837398516,5.90887902128918,2.73409016650959,1.7560306046566,1.77509294314567,1.22848878327129,0.770503460483246,0.555802036667267,0.419180433369376,0.313997061332748,0.237232960927172,0.0467296446172091,0.0228825956892965,1.42625901939304,2.06732338753441,4.84320391619756,2.34343717194584,1.36673539182877,1.08309635005123,0.636859446380028,0.418173412289186,0.353449182683443,0.262744631081543,0.212912263921621,0.180723648250833,0.0395773690969067,0.0180275179316869,2.4623768182366,3.16801928846619,7.11853686224386,3.39259919134533,2.05309354392986,1.89412200751564,1.27207942706546,0.803233337960129,0.599530154526522,0.450372030096524,0.345596206218673,0.274287934062065,0.0575085767121649,0.0269318742760469,6.98064681515361e-08,1.3746023655413e-07,6.71331486334882e-06,1.32196037647268e-05,6.6210768,5.5517436,18.4423356,25.0634124,19.6142076,25.1659512
"dir090","swansea","Hchan","real20","stn17",1.57,4.512,5.533,5.03823740749246,10.5131740695933,7.77934320240578,7.90796174423492,5.63514899905746,3.69059259889877,2.67321736867623,1.91176902867604,1.38409012504489,1.03187636571028,0.764687816086575,0.19106778067295,0.0712164681820148,2.66127275467961,2.96258929167663,6.40336651305374,4.61241384732517,4.44367174129596,3.17489014076262,2.02440097097921,1.42881990478339,1.02219497194059,0.74575782182152,0.575436041440238,0.447449016669684,0.112576392845217,0.0416945197698389,4.77751406303529,5.33091225181038,11.2133004953285,8.24602325303363,8.29282171456082,5.91223861906125,3.85403182956922,2.78016603817477,1.98836130861964,1.44123716805392,1.08062208781169,0.808268030134879,0.202253576013051,0.0752838639366077,1.08081409782649e-07,9.17789149397188e-07,1.03942307061069e-05,8.82641351327689e-05,8.203104,8.2177524,20.6395956,28.8426996,20.654244,28.8719964
"dir090","swansea","Hchan","real20","stn19",2.031,0.719,3.971,2.21571663989186,3.06447828757735,3.36455665543251,3.31098594044044,3.25615174685997,1.99140740324931,0.764816025574933,0.72768728497578,0.461114618331158,0.54074072755805,0.390521534603362,0.144073123921301,0.0575848540658706,1.20772812453797,1.30114831463365,1.82362175156676,2.1689393174576,2.02060582055502,2.0756622863063,1.28522998140233,0.550369453738831,0.517805257860477,0.299476735868702,0.342418011184298,0.270348035511171,0.093797190554281,0.0343961257630021,2.15275149947248,2.34376192666544,3.25095424995395,3.64351254369576,3.53315956070929,3.51471869059805,2.15724981498492,0.861278320368169,0.815653214888376,0.500456329809822,0.582594895119012,0.433052035448864,0.156480265710511,0.0611401787918068,2.31836225477202e-07,3.30409339033363e-08,2.22957788808374e-05,3.17755930855441e-06,14.7509388,12.3486012,38.7010728,53.4520116,38.81826,51.1668612
"dir090","swansea","Hchan","real30","stn01",1.812,2.622,2.819,2.9864443730108,7.96781896864359,3.64405171115835,2.01500402101635,1.73292938412966,1.31368730387099,0.84967813729381,0.603516968162074,0.412567882293757,0.314259612508575,0.242027069087382,0.0484800186587485,0.0235392239976263,1.7290224110462,2.53474051585228,6.54720079147826,3.1230874905435,1.58486251904855,1.12107717253929,0.673878469261828,0.484711432370993,0.387329826419749,0.265109236634103,0.21746006403251,0.185412943572533,0.0405785943501872,0.0183153822508898,2.68242233499872,3.68065063007502,9.61400806612119,4.52142789641128,2.36941146988178,1.87857330558965,1.35840615862991,0.893538557519889,0.652707067135072,0.446355246076337,0.348428566290869,0.280629602972706,0.0591940141594776,0.0275169205460415,1.22985199171334e-07,2.34202798169029e-07,1.18275338579875e-05,2.25233730859002e-05,6.5331864,5.5370952,18.4276872,24.9608736,19.6142076,25.1513028
"dir090","swansea","Hchan","real30","stn17",1.888,5.123,5.533,5.84426489962807,14.7813080596376,12.7275384283288,8.47934721647901,5.67548426453301,3.83398529380331,2.84988543446438,2.03771680629676,1.46718166183588,1.0889338181254,0.785820907227263,0.193451305801466,0.0737234883674597,3.10372384854065,3.55491295144197,8.8370836490344,7.55311056181216,4.78885345295587,3.15360416290069,2.13235164015791,1.5276893109231,1.09136499590206,0.789333596023734,0.603013307614526,0.455363981165295,0.113902640437628,0.0430678991639124,5.45734997266072,6.23147125927367,15.6971430544314,13.4937702265059,8.90023092852138,5.93984166481929,4.01321890655728,2.96521174003292,2.11989349666001,1.52740131090133,1.13898397610801,0.828940938173239,0.204746481571757,0.0778983420756306,2.00612372808962e-07,1.62651910496854e-06,1.92929689728249e-05,0.00015642296727006,8.129862,8.1738072,20.654244,28.784106,20.654244,28.8280512
"dir090","swansea","Hchan","real30","stn19",2.288,0.749,3.971,2.47618379699626,4.46872695925797,5.01661675279751,3.45725335885358,3.44726702590611,2.18782040481979,0.84210888293241,0.794191827312474,0.513096384836005,0.586110447777413,0.410970767683817,0.148049069607634,0.0589264869969797,1.30856081544573,1.4162712531914,2.59059811579974,3.21918647245216,2.10281565272974,2.19918712236938,1.37630625132556,0.616390935862835,0.56195258186855,0.327337280256614,0.360073423837707,0.28827185398719,0.0956547006050825,0.0349887087856977,2.40693277960894,2.60531412475347,4.7143363473557,5.42529603905998,3.68625103430486,3.72182540659212,2.35290690901124,0.955356222869853,0.888170298066195,0.553965420861778,0.626465363677067,0.458021993539389,0.160430957062367,0.0624815167765569,3.99066090838082e-07,5.64322161197535e-08,3.83783392860632e-05,5.42710790676425e-06,12.3339528,11.9677428,38.7157212,51.049674,38.9354472,50.90319
"dir180","dudley","Bchan","real10","stn01",0.665,1.023,2.819,1.14715364020323,2.27853229044528,2.45992891638566,0.962848056320223,0.572766631843261,0.312790971712668,0.176115393210573,0.147841328609967,0.115205795329641,0.099329166556807,0.0755066322686998,0.0242014749910541,0.00977035724131376,0.687037505910704,0.949785148205144,2.1484655558372,1.7655443213435,0.709896068109744,0.373655697146612,0.214544988671925,0.151766109627842,0.134999644424194,0.0919917164306174,0.0699790672949093,0.0560901812186625,0.012877383341021,0.00660732583125316,1.09195263748022,1.39080752972213,3.04888015922328,2.76712281379946,1.09591126403845,0.622480032823232,0.3456783702587,0.219364771279917,0.192492573503789,0.136631094225008,0.110891452497917,0.0862401371144253,0.0251527422677293,0.0107436243516481,1.97836867738465e-08,2.61204110586159e-08,1.90260475837843e-06,2.51200996755666e-06,6.372054,4.907214,23.7597048,30.1317588,23.8329468,28.7401608
"dir180","dudley","Bchan","real10","stn09",0.446,0.264,5.533,0.50780073477475,1.07320743150445,0.720078872123218,0.889780080229312,0.543165679734787,0.337454617903317,0.300808106264022,0.238664947678314,0.189178125836784,0.150115293766971,0.119763590024325,0.0262999637858985,0.01045030750462,0.311655073278135,0.389243813816302,0.792400129087762,0.562478745038155,0.474262407208492,0.30033308769615,0.178236083808386,0.174374332734902,0.138690924919493,0.137654923535096,0.121598818235423,0.0966181459810405,0.0221539556453505,0.00902763186155222,0.461043064063434,0.588968739824491,1.22232453619637,0.843540838725494,0.924991813472301,0.56798417508922,0.350339874751626,0.317337627974823,0.251905720106167,0.214058946872773,0.179545931165332,0.142894582526457,0.0322481172044759,0.0130394646946421,1.21381527419113e-08,4.17645982190769e-09,1.16733081294102e-06,4.01651745762833e-07,15.2636328,13.842738,79.2038988,94.4675316,79.1892504,93.0319884
"dir180","dudley","Bchan","real10","stn12",0.195,0.231,3.971,0.26079236928717,0.51393550844007,0.418314238213849,0.470487418810361,0.254425889912372,0.188812614310825,0.128840115939971,0.0810753145684198,0.0671836080517506,0.0785691804363769,0.0679999797905872,0.0113689185393901,0.00613083881449542,0.164521195291063,0.239282349324047,0.498926611386629,0.414933686896119,0.415622637056905,0.237371848940488,0.178337071710704,0.125493056438435,0.078788827725915,0.0650329122374036,0.0678062630745643,0.0608231897318006,0.011334678207775,0.0059382408384702,0.238658282121111,0.340900733412513,0.706208519156,0.586843482436336,0.596792912089382,0.337309172419333,0.253027972188202,0.177596928730271,0.111515403565471,0.0920677672655269,0.0979665232843752,0.0870848762995183,0.016029801484597,0.00840649510002699,4.10000167786849e-09,4.1145876545021e-09,3.94298736673658e-07,3.95701475650838e-07,14.3114868,17.4462444,92.9587464,107.2702332,89.7653952,107.2116396
"dir180","dudley","Bchan","real20","stn01",0.524,0.687,2.819,0.769624373082475,2.3761912867829,1.75567285341817,0.734341208415879,0.482292797406039,0.288895963101282,0.15019675638502,0.121437719902431,0.102995353076396,0.0926046044616085,0.0732758498588532,0.0210189171902869,0.0083448446390428,0.468629144300693,0.690561187656387,2.16087476476089,1.3234195021006,0.543718633865739,0.310368083167242,0.203400830259873,0.131461367079688,0.11903223655798,0.0787495098806957,0.0609614637035736,0.0470803729383283,0.0120240587783706,0.00571981660397732,0.707366670216374,0.98805403739711,3.08346899816876,2.01929941601845,0.837452343031685,0.522013812858679,0.322442391963147,0.189205079563402,0.16840438200416,0.119304001653189,0.100926194054269,0.0792741160410457,0.0221157913763387,0.00921992789747637,1.60254421792026e-08,1.48273164464906e-08,1.5411729317093e-06,1.42594871964767e-06,5.4345564,5.053698,23.6718144,29.1063708,23.8329468,28.8866448
"dir180","dudley","Bchan","real20","stn09",0.334,0.166,5.533,0.361101442968063,0.75904309561203,0.625180956346084,0.840877843045606,0.51491685606633,0.308479916264203,0.277027421766911,0.218041307790625,0.178092449242864,0.14015648405533,0.112605844944477,0.0261415654500307,0.0100084117192225,0.200638761604033,0.258935116308519,0.644203330282416,0.467079175614179,0.447256410384566,0.28317982231864,0.161988332434501,0.158355912312145,0.125462586538373,0.128922910004493,0.113573306203893,0.0916132503596252,0.021820317568738,0.00883671299854874,0.351266498012549,0.406041055168161,0.935451328653195,0.715977721308618,0.873881144749055,0.537952508267002,0.319993076013729,0.291441435542366,0.229681761760429,0.201065028568984,0.167671547619443,0.135038604502573,0.031860769703438,0.0126902490974172,8.3777200494124e-09,2.75128938309508e-09,8.05688556060459e-07,2.64592557079506e-07,15.3222264,13.6816056,79.1599536,94.48218,79.1453052,92.8269108
"dir180","dudley","Bchan","real20","stn12",0.145,0.167,3.971,0.188077582281199,0.491124713297175,0.355732039186056,0.449598199970012,0.23283788638023,0.168715938131609,0.115809870504659,0.0714871771729666,0.0616539683322798,0.0743332138130094,0.065480724577561,0.011148192190908,0.00614238620531841,0.11537817115902,0.174030333963443,0.452740842896218,0.348188649124624,0.398377510725412,0.221960127991715,0.160264734654514,0.113496719628666,0.0712543376763733,0.0606759697895789,0.0642404950914197,0.0592592920151682,0.0110611870904446,0.00587954392075125,0.181599162655035,0.24759758484496,0.644507747856371,0.492639300839014,0.571613513222271,0.314617300507203,0.227246848739648,0.160573933267964,0.100769923224029,0.0858307176690374,0.0927776358075431,0.0846391842568364,0.0156438410691431,0.00833082943055014,2.7036584865571e-09,3.12076897798673e-09,2.60011875458624e-07,3.00125551682578e-07,15.0292584,17.2997604,92.9880432,108.0173016,89.7068016,107.006562
"dir180","dudley","Bchan","real30","stn01",1.074,1.584,2.819,1.74163552863616,3.54407556739121,3.98742657079104,1.41755019678059,0.824061757673697,0.460632403983634,0.256968789918565,0.180522936216179,0.13895314719317,0.115835456615318,0.099610105767202,0.0310363260002706,0.0128321876196551,1.18198864292344,1.46382653210265,3.44180596181966,2.8025347944696,1.00680084783178,0.550163784550616,0.311410061119774,0.199370662227354,0.158258577899295,0.115315228955795,0.0876493255035127,0.0741054818632268,0.0163074482976616,0.00863584303993659,1.71459639797709,2.1323715885452,4.87162132221214,4.44740979600506,1.58769455380706,0.902213459407442,0.506462673830578,0.299932889938684,0.227678187363038,0.16871921090352,0.133478165771832,0.113849110343472,0.0321973862390262,0.014086935996532,4.23272198196472e-08,5.80316322238454e-08,4.07062499312576e-06,5.58092436802568e-06,6.3427572,4.8632688,23.6718144,30.0145716,23.7597048,28.6229736
"dir180","dudley","Bchan","real30","stn09",0.669,0.356,5.533,0.76149782559579,1.63359466248192,1.16981676663438,1.39454761633397,0.772729314375389,0.433077844233325,0.369885231574922,0.258389375674656,0.202820994059885,0.158450384992275,0.125228016906146,0.0277121840057364,0.0115443356600042,0.423880459524852,0.552983191820852,1.23139610862957,0.91952279286436,0.721770385413936,0.420653215682938,0.224479754866068,0.211942825879039,0.153663073058707,0.147442682680417,0.128327618651357,0.102012879514365,0.0230903612105789,0.00961588216880471,0.678076283710026,0.860890758663066,1.87888934846335,1.37509442304364,1.44371498484838,0.805945472853189,0.448436298219367,0.389311377185287,0.274072768313927,0.229401296731059,0.189494775846612,0.150292728673785,0.0337360082015912,0.0140507982883256,2.73910101871591e-08,9.15260983283908e-09,2.63420397394185e-06,8.80210004262544e-07,15.2929296,13.9745736,79.1599536,94.4528832,79.1453052,93.1198788
"dir180","dudley","Bchan","real30","stn12",0.305,0.326,3.971,0.365397843159767,0.815284936025718,0.727210163380213,0.716254146323922,0.365549672882179,0.24171063758445,0.160266319800657,0.0931567980698827,0.0733961615022102,0.0843146237615811,0.069618498846118,0.012699660398429,0.00635419697345113,0.24410176332833,0.354586127890517,0.734226328021685,0.700013873019781,0.639492580977367,0.34798854815961,0.2366025513041,0.156410990242706,0.0907321203866842,0.0708616598511228,0.0744527679223509,0.0620834984551104,0.0124889363981177,0.00632017551523955,0.361691385498743,0.501912825415278,1.04971924406569,0.991406973874218,0.915976311621126,0.493322493122419,0.334759183205502,0.221329682565672,0.128403829736407,0.100337255496484,0.106917175330356,0.0889489257556138,0.0176669677124689,0.00893833553686456,9.10237018291837e-09,9.28829089927584e-09,8.75378437827267e-07,8.93258504553659e-07,14.501916,17.4901896,92.8855044,107.3874204,89.6921532,107.1823428
