"date_bis","year","month","day","hour","minute","second","longitude","latitude","depth","magnitude","Strike","Dip","Rake","event","channel","component","filtering","motion","station","epidistance","station_latitude","station_longitude"
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","FOEL",131.571,52.887901,-3.2012
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","FOEL",131.571,52.887901,-3.2012
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","HTL",97.597,50.994339,-4.484829
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","HTL",97.597,50.994339,-4.484829
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","ILTH",302.473,54.055199,-6.2654
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","ILTH",302.473,54.055199,-6.2654
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","IOMK",281.525,54.260502,-4.5662
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","IOMK",281.525,54.260502,-4.5662
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","IWEX",212.781,52.374298,-6.774499
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","IWEX",212.781,52.374298,-6.774499
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","JSA",310.4,49.187801,-2.171698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","JSA",310.4,49.187801,-2.171698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","KESW",317.405,54.588501,-3.1034
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","KESW",317.405,54.588501,-3.1034
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","LBWR",230.903,53.4016,-1.724698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","LBWR",230.903,53.4016,-1.724698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","LLW",120.612,52.849201,-3.665
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","LLW",120.612,52.849201,-3.665
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","MCH1",62.602,51.99733,-2.99833
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","MCH1",62.602,51.99733,-2.99833
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","SBD",146.777,50.56528,-4.685559
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","SBD",146.777,50.56528,-4.685559
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","STNC",183.88,53.091301,-2.206198
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","STNC",183.88,53.091301,-2.206198
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","SWN1",143.375,51.513168,-1.800329
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","SWN1",143.375,51.513168,-1.800329
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","TGGS",145.146,50.476971,-3.55355
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","TGGS",145.146,50.476971,-3.55355
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","WACR",322.317,52.724602,0.6266
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","WACR",322.317,52.724602,0.6266
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","WLF1",173.39,53.289398,-4.3966
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","WLF1",173.39,53.289398,-4.3966
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","WOL",188.163,51.31,-1.219999
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","WOL",188.163,51.31,-1.219999
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","FOEL",131.769,52.8895,-3.19983
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","FOEL",131.769,52.8895,-3.19983
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","HLM1",105.624,52.51833,-2.88067
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","HLM1",105.624,52.51833,-2.88067
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","HTL",97.597,50.99434,-4.48483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","HTL",97.597,50.99434,-4.48483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","ILTH",302.473,54.055199,-6.2654
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","ILTH",302.473,54.055199,-6.2654
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","IOMK",281.524,54.2605,-4.56617
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","IOMK",281.524,54.2605,-4.56617
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","IWEX",212.781,52.374298,-6.774499
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","IWEX",212.781,52.374298,-6.774499
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","JSA",310.4,49.187801,-2.171698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","JSA",310.4,49.187801,-2.171698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","KESW",317.409,54.58867,-3.10483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","KESW",317.409,54.58867,-3.10483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","LBWR",230.895,53.4015,-1.72467
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","LBWR",230.895,53.4015,-1.72467
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","LMK",302.498,53.457298,-0.3274
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","LMK",302.498,53.457298,-0.3274
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","MCH1",62.602,51.99733,-2.99833
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","MCH1",62.602,51.99733,-2.99833
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","MONM",71.175,51.83916,-2.80417
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","MONM",71.175,51.83916,-2.80417
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","OLDB",89.287,51.6605,-2.55017
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","OLDB",89.287,51.6605,-2.55017
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","RSBS",66.224,51.95284,-4.74483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","RSBS",66.224,51.95284,-4.74483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","STNC",183.884,53.09133,-2.20617
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","STNC",183.884,53.09133,-2.20617
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","STRD",115.098,51.77583,-2.1625
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","STRD",115.098,51.77583,-2.1625
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","SWN1",143.375,51.513168,-1.800329
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","SWN1",143.375,51.513168,-1.800329
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","TGGS",145.146,50.476971,-3.55355
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","TGGS",145.146,50.476971,-3.55355
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","WACR",322.317,52.724602,0.6266
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","WACR",322.317,52.724602,0.6266
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","10Hz","accel","WLF1",173.39,53.289398,-4.3966
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","10Hz","accel","WLF1",173.39,53.289398,-4.3966
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","FOEL",131.571,52.887901,-3.2012
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","FOEL",131.571,52.887901,-3.2012
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","HTL",97.597,50.994339,-4.484829
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","HTL",97.597,50.994339,-4.484829
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","ILTH",302.473,54.055199,-6.2654
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","ILTH",302.473,54.055199,-6.2654
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","IOMK",281.525,54.260502,-4.5662
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","IOMK",281.525,54.260502,-4.5662
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","IWEX",212.781,52.374298,-6.774499
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","IWEX",212.781,52.374298,-6.774499
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","JSA",310.4,49.187801,-2.171698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","JSA",310.4,49.187801,-2.171698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","KESW",317.405,54.588501,-3.1034
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","KESW",317.405,54.588501,-3.1034
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","LBWR",230.903,53.4016,-1.724698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","LBWR",230.903,53.4016,-1.724698
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","LLW",120.612,52.849201,-3.665
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","LLW",120.612,52.849201,-3.665
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","MCH1",62.602,51.99733,-2.99833
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","MCH1",62.602,51.99733,-2.99833
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","SBD",146.777,50.56528,-4.685559
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","SBD",146.777,50.56528,-4.685559
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","STNC",183.88,53.091301,-2.206198
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","STNC",183.88,53.091301,-2.206198
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","SWN1",143.375,51.513168,-1.800329
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","SWN1",143.375,51.513168,-1.800329
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","TGGS",145.146,50.476971,-3.55355
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","TGGS",145.146,50.476971,-3.55355
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","WACR",322.317,52.724602,0.6266
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","WACR",322.317,52.724602,0.6266
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","WLF1",173.39,53.289398,-4.3966
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","WLF1",173.39,53.289398,-4.3966
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","25Hz","accel","WOL",188.163,51.31,-1.219999
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","25Hz","accel","WOL",188.163,51.31,-1.219999
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","DSB",238.374,53.24519,-6.37619
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","DYA",148.651,50.435329,-3.931
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","FOEL",131.769,52.8895,-3.19983
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","FOEL",131.769,52.8895,-3.19983
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","HLM1",105.624,52.51833,-2.88067
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","HLM1",105.624,52.51833,-2.88067
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","HMNX",307.276,50.867298,0.3363
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","HPK",285.214,53.958172,-1.624168
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHE","35Hz","accel","HTL",97.597,50.99434,-4.48483
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Hchan","HHN","35Hz","accel","HTL",97.597,50.99434,-4.48483
